Wavelength (nm),Normalized Intensity
215.6999999999991,0.00788649856631114
215.7999999999991,0.00746339095279459
215.8999999999991,0.007254259952382039
215.9999999999991,0.007307995049695433
216.09999999999908,0.0076380599602034315
216.19999999999908,0.008231942911374815
216.29999999999907,0.009067378837518314
216.39999999999907,0.010131951813859733
216.49999999999906,0.011440627023785814
216.59999999999906,0.013043969799398425
216.69999999999905,0.015019988387510508
216.79999999999905,0.017446161493907403
216.89999999999904,0.020355283040214205
216.99999999999903,0.02368719972442138
217.09999999999903,0.027254661505367147
217.19999999999902,0.030741568895913812
217.29999999999902,0.03374394306717066
217.399999999999,0.03584944548629988
217.499999999999,0.036735375749938355
217.599999999999,0.03625484349777304
217.699999999999,0.03448185253635737
217.799999999999,0.031699144042806646
217.89999999999898,0.028332663205449297
217.99999999999898,0.024854631211602526
218.09999999999897,0.021685629218877945
218.19999999999897,0.01912220585433741
218.29999999999896,0.017303805946839022
218.39999999999895,0.016218252971745624
218.49999999999895,0.01573480587163432
218.59999999999894,0.015650448052730293
218.69999999999894,0.015737186769217672
218.79999999999893,0.015782534160802632
218.89999999999893,0.015619294093047274
218.99999999999892,0.015143255926775616
219.09999999999891,0.014318784547886817
219.1999999999989,0.01317341894402809
219.2999999999989,0.011783864440607006
219.3999999999989,0.010256949648737091
219.4999999999989,0.008709639509516639
219.5999999999989,0.007251652384814958
219.69999999999888,0.005972763821795788
219.79999999999887,0.004935149356246132
219.89999999999887,0.0041699169549809095
219.99999999999886,0.003676758147088369
220.09999999999886,0.0034262505055004627
220.19999999999885,0.0033651250840852943
220.29999999999885,0.0034250418503147737
220.39999999999884,0.003534734975595492
220.49999999999883,0.0036340324516449768
220.59999999999883,0.0036869229017493085
220.69999999999882,0.0036903086968300557
220.79999999999882,0.0036757539416598464
220.8999999999988,0.003703230414883525
220.9999999999988,0.003847952323978228
221.0999999999988,0.004183162895043512
221.1999999999988,0.00476276031589428
221.2999999999988,0.0056078615345119785
221.39999999999878,0.006700903684628692
221.49999999999878,0.007989687583466154
221.59999999999877,0.00940175600177773
221.69999999999877,0.01086668642245707
221.79999999999876,0.012340784806007995
221.89999999999876,0.013826422929247392
221.99999999999875,0.015378202637049886
222.09999999999874,0.017091026938120844
222.19999999999874,0.019070559733092927
222.29999999999873,0.021392745829449684
222.39999999999873,0.024063743114434665
222.49999999999872,0.026992938322480304
222.59999999999872,0.029989030538794793
222.6999999999987,0.03278316946426928
222.7999999999987,0.03507551312030116
222.8999999999987,0.036594496586145366
222.9999999999987,0.037153764414694604
223.0999999999987,0.03669173153575228
223.19999999999868,0.03528343727061657
223.29999999999868,0.033122329349980086
223.39999999999867,0.030478029555587437
223.49999999999866,0.02764199998144778
223.59999999999866,0.024874674596710812
223.69999999999865,0.022365346670809867
223.79999999999865,0.020211586996340323
223.89999999999864,0.018419989984962803
223.99999999999864,0.016925610216241997
224.09999999999863,0.01562388713553187
224.19999999999862,0.014406468433579792
224.29999999999862,0.013191779357593738
224.3999999999986,0.01194304208281525
224.4999999999986,0.01067053029431933
224.5999999999986,0.009419844327342282
224.6999999999986,0.008252010199247407
224.7999999999986,0.0072227595151547405
224.89999999999858,0.0063671584328556085
224.99999999999858,0.005692780469717341
225.09999999999857,0.005181386939305434
225.19999999999857,0.004796825736984416
225.29999999999856,0.004496012038638996
225.39999999999856,0.004240084177908307
225.49999999999855,0.004003500712371435
225.59999999999854,0.0037795075081174033
225.69999999999854,0.00358099551279936
225.79999999999853,0.003436486098670322
225.89999999999853,0.003381958167264063
225.99999999999852,0.0034503166538568603
226.09999999999852,0.003661080325220559
226.1999999999985,0.004012921518619579
226.2999999999985,0.004480905826148167
226.3999999999985,0.005018958710587993
226.4999999999985,0.00556679151857981
226.5999999999985,0.006059740528082095
226.69999999999848,0.006439849730498145
226.79999999999848,0.006666828393456631
226.89999999999847,0.00672786117686053
226.99999999999847,0.006645400860996708
227.09999999999846,0.006482025493939342
227.19999999999845,0.006341290726231546
227.29999999999845,0.006363293237969875
227.39999999999844,0.006713415496448115
227.49999999999844,0.007562740453213126
227.59999999999843,0.009059608113590276
227.69999999999843,0.011294470030441251
227.79999999999842,0.014264487994212411
227.8999999999984,0.017848569601899997
227.9999999999984,0.021804818789812754
228.0999999999984,0.02579814398376826
228.1999999999984,0.02945598177237013
228.2999999999984,0.03243836649648223
228.39999999999839,0.034500878980102005
228.49999999999838,0.03553029489179156
228.59999999999837,0.03554349518992922
228.69999999999837,0.034655398058728144
228.79999999999836,0.033033447047565494
228.89999999999836,0.03085850682150042
228.99999999999835,0.028304368714313584
229.09999999999835,0.025535601100210137
229.19999999999834,0.022713555847386806
229.29999999999833,0.019998007995835655
229.39999999999833,0.017537291470429227
229.49999999999832,0.0154487984576902
229.59999999999832,0.013798979379863848
229.6999999999983,0.012593945895934143
229.7999999999983,0.01178805602296839
229.8999999999983,0.011310745647867717
229.9999999999983,0.011104790322137783
230.0999999999983,0.011165077259127472
230.19999999999828,0.011567177325893574
230.29999999999828,0.012478816664077318
230.39999999999827,0.014152342697702274
230.49999999999827,0.016899566684263914
230.59999999999826,0.021050357479710242
230.69999999999825,0.026894203637724136
230.79999999999825,0.03460341421508946
230.89999999999824,0.044141842137874934
230.99999999999824,0.05517503932138212
231.09999999999823,0.06701202859824515
231.19999999999823,0.07861606117750285
231.29999999999822,0.08871253828722712
231.39999999999822,0.0959941425444105
231.4999999999982,0.09938445240664852
231.5999999999982,0.09828905110682262
231.6999999999982,0.09275503965916845
231.7999999999982,0.0834837534605191
231.8999999999982,0.07168955032823619
231.99999999999818,0.058849257244831296
232.09999999999818,0.046419521093267434
232.19999999999817,0.035599984359365185
232.29999999999816,0.027192045023407874
232.39999999999816,0.021562284943223695
232.49999999999815,0.018686197117795508
232.59999999999815,0.01823425340185011
232.69999999999814,0.019668864604786725
232.79999999999814,0.022337335483554693
232.89999999999813,0.0255595613516732
232.99999999999812,0.02871205115184235
233.09999999999812,0.0313029896570983
233.1999999999981,0.033024612244404214
233.2999999999981,0.03376809226950402
233.3999999999981,0.03359573237738399
233.4999999999981,0.03268081814041631
233.5999999999981,0.03123763851744018
233.69999999999808,0.029465389258527163
233.79999999999808,0.027519506851198153
233.89999999999807,0.025509132898482337
233.99999999999807,0.02350881426857659
234.09999999999806,0.02157125927590823
234.19999999999806,0.01973435328071033
234.29999999999805,0.018023517113257028
234.39999999999804,0.016454169686194422
234.49999999999804,0.015037145252111805
234.59999999999803,0.013785423335020384
234.69999999999803,0.01271776070843041
234.79999999999802,0.01185593558922361
234.89999999999802,0.01121615556911082
234.999999999998,0.010798721843285454
235.099999999998,0.010580939348461922
235.199999999998,0.010516361206408621
235.299999999998,0.010540416849459168
235.399999999998,0.010580215819666346
235.49999999999798,0.010565686761130995
235.59999999999798,0.010439759987088102
235.69999999999797,0.01016607440996524
235.79999999999797,0.009733133786762053
235.89999999999796,0.00915412500392412
235.99999999999795,0.008462234447565772
236.09999999999795,0.007702424479872517
236.19999999999794,0.006921819076678101
236.29999999999794,0.006161352530612794
236.39999999999793,0.0054507245234054
236.49999999999793,0.004807246004042728
236.59999999999792,0.004237668112750243
236.6999999999979,0.003741356453539985
236.7999999999979,0.0033134485884940817
236.8999999999979,0.0029474988233919685
236.9999999999979,0.0026378582626830943
237.0999999999979,0.002382165797867143
237.19999999999789,0.0021838527175832537
237.29999999999788,0.002053915226740397
237.39999999999787,0.0020108717146239932
237.49999999999787,0.0020780354967785005
237.59999999999786,0.0022779235201216825
237.69999999999786,0.002624536354964933
237.79999999999785,0.0031151284453216203
237.89999999999785,0.0037237280559789553
237.99999999999784,0.004398840340791835
238.09999999999783,0.005067225932752468
238.19999999999783,0.005644258697308611
238.29999999999782,0.006049344381627507
238.39999999999782,0.006222890817688879
238.4999999999978,0.00614026115083741
238.5999999999978,0.005818673876093588
238.6999999999978,0.005315108286748671
238.7999999999978,0.004716134645876474
238.8999999999978,0.004123040067143662
238.99999999999778,0.003636728207732868
239.09999999999778,0.00334637314736642
239.19999999999777,0.0033241083085683355
239.29999999999777,0.0036258170819845567
239.39999999999776,0.004295938425179599
239.49999999999775,0.005372484828059498
239.59999999999775,0.00688760406411467
239.69999999999774,0.008859661958800575
239.79999999999774,0.011275660918103772
239.89999999999773,0.014067777923196715
239.99999999999773,0.017093328760737932
240.09999999999772,0.020130513714746407
240.19999999999771,0.022899815768002305
240.2999999999977,0.025112075612047112
240.3999999999977,0.026532010097908926
240.4999999999977,0.027036296197042533
240.5999999999977,0.026644241567114257
240.6999999999977,0.025508470293296778
240.79999999999768,0.023869094535787012
240.89999999999768,0.021989574984942292
240.99999999999767,0.020098422854639565
241.09999999999766,0.018355455178328175
241.19999999999766,0.01684809117505973
241.29999999999765,0.015609550543942596
241.39999999999765,0.014643497554928712
241.49999999999764,0.013941177612190976
241.59999999999764,0.013485036505084678
241.69999999999763,0.013242003565407261
241.79999999999762,0.01315521981688982
241.89999999999762,0.013142869797155557
241.9999999999976,0.013108017572027985
242.0999999999976,0.012957089573474061
242.1999999999976,0.012620174075137013
242.2999999999976,0.012065483377639578
242.3999999999976,0.011303013655023248
242.49999999999758,0.010376959153410165
242.59999999999758,0.00935061491821528
242.69999999999757,0.008289683095678868
242.79999999999757,0.007249517780348759
242.89999999999756,0.0062694307774631185
242.99999999999756,0.0053739615672366335
243.09999999999755,0.00457835436809832
243.19999999999754,0.003894364064497471
243.29999999999754,0.0033331884536356325
243.39999999999753,0.0029042890828506673
243.49999999999753,0.0026111214883299816
243.59999999999752,0.0024463415075293812
243.69999999999752,0.002389312696845541
243.7999999999975,0.002407762169069942
243.8999999999975,0.0024637786164627214
243.9999999999975,0.0025227613860159055
244.0999999999975,0.0025629935673683797
244.1999999999975,0.002583421890692766
244.29999999999748,0.0026077762056500677
244.39999999999748,0.002683919356151658
244.49999999999747,0.002877920178226802
244.59999999999746,0.00326275762007609
244.69999999999746,0.0039021499010887576
244.79999999999745,0.004831233176088
244.89999999999745,0.006037774124137469
244.99999999999744,0.007449577783840203
245.09999999999744,0.00893433658059859
245.19999999999743,0.01031602270313031
245.29999999999742,0.011406881639576812
245.39999999999742,0.012047776906168671
245.4999999999974,0.012145035162456673
245.5999999999974,0.011691777896509081
245.6999999999974,0.010766724585274855
245.7999999999974,0.009511606685294832
245.8999999999974,0.008095869190349738
245.99999999999739,0.006680833836412179
246.09999999999738,0.005393770797615609
246.19999999999737,0.004316874458440585
246.29999999999737,0.0034899907077644036
246.39999999999736,0.0029218125370451807
246.49999999999736,0.0026032605583370893
246.59999999999735,0.0025183090294349747
246.69999999999735,0.002650147800334964
246.79999999999734,0.0029829387191192803
246.89999999999733,0.003500815889127014
246.99999999999733,0.004186075936441217
247.09999999999732,0.005017916568498648
247.19999999999732,0.0059719726909723365
247.2999999999973,0.007019785019121652
247.3999999999973,0.008126859606167224
247.4999999999973,0.009248655442775578
247.5999999999973,0.010325631139725951
247.6999999999973,0.011280523405956196
247.79999999999728,0.012021892117221385
247.89999999999728,0.012456498640102327
247.99999999999727,0.012509348275634838
248.09999999999727,0.012145820194785458
248.19999999999726,0.011387654899228437
248.29999999999725,0.010315507722942879
248.39999999999725,0.009055327570549136
248.49999999999724,0.007752012456023824
248.59999999999724,0.006538717989670456
248.69999999999723,0.005511608812455625
248.79999999999723,0.004717310487771398
248.89999999999722,0.00415525286909121
248.99999999999721,0.003791826929014741
249.0999999999972,0.003579845179891658
249.1999999999972,0.003476148651317989
249.2999999999972,0.0034520802017988707
249.3999999999972,0.003494871660982108
249.4999999999972,0.0036014407692414787
249.59999999999718,0.0037685311756402145
249.69999999999717,0.0039838971146859406
249.79999999999717,0.004222268318256221
249.89999999999716,0.004447634596918725
249.99999999999716,0.004620861024725738
250.09999999999715,0.004709751677087763
250.19999999999715,0.004698079308248989
250.29999999999714,0.004590861955464008
250.39999999999714,0.004414771007709606
250.49999999999713,0.0042141653436589
250.59999999999712,0.0040441649758556925
250.69999999999712,0.003962199912011381
250.7999999999971,0.004018947691776216
250.8999999999971,0.0042491550628463454
250.9999999999971,0.004663037670580004
251.0999999999971,0.005239781190912046
251.1999999999971,0.005925564786820468
251.29999999999708,0.006638624273966396
251.39999999999708,0.007282516214622961
251.49999999999707,0.007766013408439845
251.59999999999707,0.008024945428498078
251.69999999999706,0.008039337788618952
251.79999999999706,0.007839700063252103
251.89999999999705,0.007499510412114507
251.99999999999704,0.007115726103999786
252.09999999999704,0.006783511407350024
252.19999999999703,0.006573423934365602
252.29999999999703,0.0065181979370794235
252.39999999999702,0.0066125501714778614
252.49999999999702,0.00682465187098683
252.599999999997,0.007113845952341637
252.699999999997,0.0074472168380495364
252.799999999997,0.0078083718318672085
252.899999999997,0.008195067055720229
252.999999999997,0.008607080477074666
253.09999999999698,0.009030273435103387
253.19999999999698,0.009425112864480334
253.29999999999697,0.00972665755301587
253.39999999999696,0.00985823541580357
253.49999999999696,0.009754658140482556
253.59999999999695,0.009385849483621159
253.69999999999695,0.00877080077155143
253.79999999999694,0.007975494931217391
253.89999999999694,0.007095143874303729
253.99999999999693,0.006227546580772769
254.09999999999692,0.005447616546481289
254.19999999999692,0.004791918397202146
254.2999999999969,0.004257359035016267
254.3999999999969,0.0038124177247929065
254.4999999999969,0.0034150053112404605
254.5999999999969,0.0030297096880733693
254.6999999999969,0.002638812105678556
254.79999999999688,0.002244840524174639
254.89999999999688,0.0018658900779531125
254.99999999999687,0.00152713280839718
255.09999999999687,0.0012523161538091397
255.19999999999686,0.001057930171051853
255.29999999999686,0.000950953118235253
255.39999999999685,0.0009295471575699037
255.49999999999685,0.0009853040198947297
255.59999999999684,0.0011056913880984791
255.69999999999683,0.0012759248896707994
255.79999999999683,0.0014801655684304913
255.89999999999682,0.0017023796495060834
255.99999999999682,0.0019272502139995782
256.09999999999684,0.0021412605947970266
256.1999999999968,0.002333693033505256
256.29999999999677,0.0024970708740604092
256.3999999999968,0.0026267031668555326
256.4999999999968,0.0027194525837100697
256.5999999999968,0.002772399483108896
256.69999999999675,0.0027823558838223563
256.79999999999677,0.002746922992335779
256.8999999999968,0.0026670021225275323
256.99999999999676,0.0025497136496423775
257.0999999999967,0.002410080775436647
257.19999999999675,0.0022700083706686898
257.29999999999677,0.002154075869325457
257.39999999999674,0.002083077617530448
257.4999999999967,0.0020674347341847125
257.5999999999967,0.0021029775682232005
257.69999999999675,0.0021709180188265553
257.7999999999967,0.002242336423701184
257.8999999999967,0.0022858189060557424
257.9999999999967,0.0022757198737256086
258.0999999999967,0.002198379824300362
258.1999999999967,0.002054525298355947
258.29999999999666,0.0018575699764411394
258.3999999999967,0.0016289423544338679
258.4999999999967,0.0013923213781385025
258.59999999999667,0.0011685842023263623
258.69999999999663,0.0009725878019463921
258.79999999999666,0.0008120561578376158
258.8999999999967,0.0006882009191946972
258.99999999999665,0.000597411082436434
259.0999999999966,0.0005333411950059729
259.19999999999663,0.0004888652444300902
259.29999999999666,0.00045754378421097034
259.3999999999966,0.0004344433378176074
259.4999999999966,0.00041634131800362157
259.5999999999966,0.0004015134383166537
259.69999999999663,0.0003893770226651241
259.7999999999966,0.0003802153320734715
259.89999999999657,0.00037505728602251924
259.9999999999966,0.000375615676605091
260.0999999999966,0.00038409458200563365
260.1999999999966,0.00040272351956675454
260.29999999999654,0.00043304582242079283
260.39999999999657,0.0004751915679457878
260.4999999999966,0.0005274796707312848
260.59999999999656,0.0005866321042811467
260.6999999999965,0.0006486481060767846
260.79999999999654,0.0007100817371197698
260.89999999999657,0.0007692495543687687
260.99999999999653,0.0008268881292658775
261.0999999999965,0.0008859937905247333
261.1999999999965,0.0009508977445239123
261.29999999999654,0.0010258942995076464
261.3999999999965,0.0011138343358222554
261.4999999999965,0.0012150212831475444
261.5999999999965,0.0013265982005542256
261.6999999999965,0.001442496937715929
261.7999999999965,0.0015539679495849795
261.89999999999645,0.00165067481522358
261.9999999999965,0.0017222540198347312
262.0999999999965,0.0017600977944359393
262.19999999999646,0.0017589836137169908
262.29999999999643,0.0017181434853722247
262.39999999999645,0.001641485209479989
262.4999999999965,0.0015369065116262964
262.59999999999644,0.001414885919828541
262.6999999999964,0.0012867035312425206
262.79999999999643,0.0011627015621681561
262.89999999999645,0.001050945516124905
262.9999999999964,0.0009565178691546563
263.0999999999964,0.000881498798458311
263.1999999999964,0.0008255065814716345
263.29999999999643,0.0007865437399399056
263.3999999999964,0.0007618763988038427
263.49999999999636,0.0007487685783771562
263.5999999999964,0.0007450375135624808
263.6999999999964,0.000749489991422837
263.7999999999964,0.0007622729845212052
263.89999999999634,0.0007850439640196473
263.99999999999636,0.00082074726283965
264.0999999999964,0.0008728051423786675
264.19999999999635,0.0009437515858419038
264.2999999999963,0.001033669722122719
264.39999999999634,0.0011390434935510884
264.49999999999636,0.0012526055312792547
264.5999999999963,0.0013644011525410845
264.6999999999963,0.0014637455350935541
264.7999999999963,0.0015413216288400354
264.89999999999634,0.0015906108125731183
264.9999999999963,0.0016082185196607322
265.09999999999627,0.0015932454766788542
265.1999999999963,0.0015463159844807286
265.2999999999963,0.0014689428068339057
265.3999999999963,0.00136356832937268
265.49999999999625,0.0012341103167808616
265.59999999999627,0.0010864838237700776
265.6999999999963,0.000928572842995088
265.79999999999626,0.0007694525523512916
265.8999999999962,0.00061809096522458
265.99999999999625,0.000482032312085395
266.09999999999627,0.0003665536288002262
266.19999999999624,0.00027453882316630764
266.2999999999962,0.00020699348194665214
266.3999999999962,0.0001638906641088988
266.49999999999625,0.000144970171534822
266.5999999999962,0.0001501934792013961
266.6999999999962,0.00017971586483976883
266.7999999999962,0.00023341075184738614
266.8999999999962,0.00031012820077136173
266.9999999999962,0.000406965701393628
267.09999999999616,0.0005188522740874931
267.1999999999962,0.0006386766093219563
267.2999999999962,0.0007580287105253182
267.39999999999617,0.0008684138303936755
267.49999999999613,0.0009626134497096094
267.59999999999616,0.0010357901208261154
267.6999999999962,0.0010860038695696917
267.79999999999615,0.0011140082044403018
267.8999999999961,0.0011224466865569509
267.99999999999613,0.0011147735888812947
268.09999999999616,0.0010942900169508415
268.1999999999961,0.0010635926622094697
268.2999999999961,0.0010245216877560427
268.3999999999961,0.00097846797623096
268.49999999999613,0.0009267664664840144
268.5999999999961,0.0008709210298376423
268.69999999999607,0.0008125550635037756
268.7999999999961,0.0007531699143118681
268.8999999999961,0.0006939141964748747
268.9999999999961,0.0006355601820677636
269.09999999999604,0.0005787644934361463
269.19999999999607,0.0005245369237150059
269.2999999999961,0.00047474432224214365
269.39999999999606,0.0004324878456807555
269.499999999996,0.0004022947575683017
269.59999999999604,0.0003901821285522333
269.69999999999607,0.0004036799688547996
269.79999999999603,0.00045178465510932404
269.899999999996,0.0005445821547596354
269.999999999996,0.0006920778489900992
270.09999999999604,0.0009018025769486546
270.199999999996,0.0011751853438752805
270.299999999996,0.0015034472033046596
270.399999999996,0.0018645626551428095
270.499999999996,0.002223158224072599
270.599999999996,0.002534660414185341
270.69999999999595,0.002753552769619588
270.799999999996,0.002843783318860851
270.899999999996,0.0027880643160479533
270.99999999999596,0.002592793190054861
271.09999999999593,0.00228676066910136
271.19999999999595,0.0019140962964278145
271.299999999996,0.0015239671911086055
271.39999999999594,0.0011604585353002007
271.4999999999959,0.0008555244843239665
271.59999999999593,0.0006263433017730212
271.69999999999595,0.00047668896694670127
271.7999999999959,0.000400800213127401
271.8999999999959,0.00038799266429359727
271.9999999999959,0.0004267295304479731
272.09999999999593,0.0005075734773654295
272.1999999999959,0.0006249477059096249
272.29999999999586,0.0007777481311930405
272.3999999999959,0.0009686853685207176
272.4999999999959,0.0012021097460797705
272.5999999999959,0.0014802946897167566
272.69999999999584,0.0017988121878994784
272.79999999999586,0.002142477472796415
272.8999999999959,0.002483850546012927
272.99999999999585,0.0027859493422758594
273.0999999999958,0.0030095023954582805
273.19999999999584,0.0031231643523608097
273.29999999999586,0.0031134989940394893
273.3999999999958,0.0029910732802804745
273.4999999999958,0.002790069241764602
273.5999999999958,0.0025610190413449013
273.69999999999584,0.002358652484903287
273.7999999999958,0.002228428864304702
273.89999999999577,0.0021955853754384667
273.9999999999958,0.0022595845205452647
274.0999999999958,0.002395209840787509
274.1999999999958,0.002559811878713974
274.29999999999575,0.002704722466693745
274.39999999999577,0.002787844013754418
274.4999999999958,0.002784062936260595
274.59999999999576,0.0026906267501573865
274.6999999999957,0.002526019558990298
274.79999999999575,0.0023228849771605733
274.89999999999577,0.0021175157175258694
274.99999999999574,0.0019395585891263279
275.0999999999957,0.0018053478662749347
275.1999999999957,0.0017167353933680556
275.29999999999575,0.0016650796305454746
275.3999999999957,0.001638125131631533
275.4999999999957,0.0016266352561844217
275.5999999999957,0.0016281221874775338
275.6999999999957,0.0016465412624218285
275.7999999999957,0.0016886513993333253
275.89999999999566,0.0017590843427224443
275.9999999999957,0.0018564845388567169
276.0999999999957,0.0019723383577869113
276.19999999999567,0.0020927384351991083
276.29999999999563,0.0022020080330399073
276.39999999999566,0.002286445902208542
276.4999999999957,0.0023366893423952258
276.59999999999565,0.002348115081863448
276.6999999999956,0.0023197569301509338
276.79999999999563,0.0022528436091764996
276.89999999999566,0.0021499686101119904
276.9999999999956,0.0020152487158312067
277.0999999999956,0.001855073109837293
277.1999999999956,0.0016786575650478274
277.29999999999563,0.0014977763852915757
277.3999999999956,0.0013255593941568077
277.49999999999557,0.0011747297963574119
277.5999999999956,0.0010558305502750825
277.6999999999956,0.0009758263886910363
277.7999999999956,0.0009371953511504709
277.89999999999554,0.0009374852683623931
277.99999999999557,0.0009693834082194677
278.0999999999956,0.0010214951672957188
278.19999999999555,0.0010800330427460578
278.2999999999955,0.001131369477067243
278.39999999999554,0.0011649979706837444
278.49999999999557,0.001176108366867653
278.59999999999553,0.0011669271956759749
278.6999999999955,0.00114626105048874
278.7999999999955,0.001127196605256364
278.89999999999554,0.001123459870302654
278.9999999999955,0.0011453542603111677
279.0999999999955,0.0011963936994118835
279.1999999999955,0.0012716848046343363
279.2999999999955,0.0013587642747958679
279.3999999999955,0.0014409659218875366
279.49999999999545,0.001502576301784723
279.5999999999955,0.0015342813568532863
279.6999999999955,0.0015370371852053274
279.79999999999546,0.0015227724566907307
279.89999999999543,0.001511267105261065
279.99999999999545,0.001523873047003269
280.0999999999955,0.0015759643851290769
280.19999999999544,0.0016706372460135622
280.2999999999954,0.0017959316288613037
280.39999999999543,0.0019267510843275198
